CC Order,SFDC Account,CFS Invoice/Credit,Invoice Amount,Invoice Date,Status
"O-0005052435","a7N3o000002Dd5LEAS","22395687","$0.00","2021-12-31","Invoiced"
"O-0005052435","a7N3o000002Dd5MEAS","22395687","$1625.00","2021-12-31","Invoiced"
"O-0005052435","a7N3o000002Dd5NEAS","22395687","$0.00","2021-12-31","Invoiced"
"O-0005165257","a7N3o000002DdBYEA0","22395687","$0.00","2021-12-31","Invoiced"
"O-0005165257","a7N3o000002DdBZEA0","22395687","$720.00","2021-12-31","Invoiced"
"O-0005165257","a7N3o000002DdBaEAK","22395687","$0.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DbVREA0","22395687","$0.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DbVSEA0","22395687","$864.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DbVTEA0","22395687","$0.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DccWEAS","22395687","$0.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DccXEAS","22395687","$864.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DccYEAS","22395687","$0.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DfRkEAK","22395687","$0.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DfRlEAK","22395687","$864.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DfRmEAK","22395687","$0.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DfjAEAS","22395687","$0.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DfjBEAS","22395687","$792.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002DfjCEAS","22395687","$0.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002Dhf5EAC","22395687","$0.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002Dhf6EAC","22395687","$576.00","2021-12-31","Invoiced"
"O-0005199183","a7N3o000002Dhf7EAC","22395687","$0.00","2021-12-31","Invoiced"
"O-0005323743","a7N3o000002CWO5EAO","22395687","$97.20","2021-12-31","Invoiced"
"O-0005336951","a7N3o000002DxzLEAS","22395687","$0.00","2021-12-31","Invoiced"
"O-0005336951","a7N3o000002DxzMEAS","22395687","$288.00","2021-12-31","Invoiced"
"O-0005336951","a7N3o000002DxzNEAS","22395687","$0.00","2021-12-31","Invoiced"
"O-0005336951","a7N3o000002DxzaEAC","22395687","$288.00","2021-12-31","Invoiced"
"O-0005336951","a7N3o000002VyoNEAS","22395687","$0.00","2021-12-31","Invoiced"
"O-0005336951","a7N3o000002VyoOEAS","22395687","$0.00","2021-12-31","Invoiced"
"O-0005336951","a7N3o000002VyoPEAS","22395687","$648.00","2021-12-31","Invoiced"
"O-0005338353","a7N3o000002CcZXEA0","22395687","$72.90","2021-12-31","Invoiced"
"O-0005348829","a7N3o000002CgEJEA0","22395687","$97.20","2021-12-31","Invoiced"
"O-0005352225","a7N3o000002CiIXEA0","22395687","$97.20","2021-12-31","Invoiced"
"O-0005359959","a7N3o000002CkAeEAK","22395687","$24.30","2021-12-31","Invoiced"
"O-0005362400","a7N3o000002CljcEAC","22395687","$72.90","2021-12-31","Invoiced"
"O-0005372117","a7N3o000002CooEEAS","22395687","$24.30","2021-12-31","Invoiced"
"O-0005396724","a7N3o000002Cv0vEAC","22395687","$24.30","2021-12-31","Invoiced"
"O-0005404530","a7N3o000002CwREEA0","22395687","$24.30","2021-12-31","Invoiced"
"O-0005406105","a7N3o000002CxIhEAK","22395687","$48.60","2021-12-31","Invoiced"
"O-0005406209","a7N3o000002CxKeEAK","22395687","$97.20","2021-12-31","Invoiced"
"O-0005406289","a7N3o000002CxPOEA0","22395687","$48.60","2021-12-31","Invoiced"
"O-0005406856","a7N3o000002CxlVEAS","22395687","$48.60","2021-12-31","Invoiced"
"O-0005409453","a7N3o000002CzMZEA0","22395687","$34.20","2021-12-31","Invoiced"
"O-0005409611","a7N3o000002CzRaEAK","22395687","$24.30","2021-12-31","Invoiced"
"O-0005409656","a7N3o000002CzUOEA0","22395687","$17.10","2021-12-31","Invoiced"
"O-0005420251","a7N3o000002D37wEAC","22395687","$24.30","2021-12-31","Invoiced"
"O-0005430589","a7N3o000002D6noEAC","22395687","$121.50","2021-12-31","Invoiced"
"O-0005433902","a7N3o000002D8lvEAC","22395687","$24.30","2021-12-31","Invoiced"
"O-0005434782","a7N3o000002D9JyEAK","22395687","$24.30","2021-12-31","Invoiced"
"O-0005436574","a7N3o000002DAJCEA4","22395687","$24.30","2021-12-31","Invoiced"
"O-0005443850","a7N3o000002DC20EAG","22395687","$72.90","2021-12-31","Invoiced"
"O-0005447160","a7N3o000002DDsJEAW","22395687","$194.40","2021-12-31","Invoiced"
"O-0005447178","a7N3o000002DdAGEA0","22395687","$0.00","2021-12-31","Invoiced"
"O-0005447178","a7N3o000002DdAHEA0","22395687","$144.00","2021-12-31","Invoiced"
"O-0005447178","a7N3o000002DdAIEA0","22395687","$0.00","2021-12-31","Invoiced"
"O-0005447178","a7N3o000002DdALEA0","22395687","$432.00","2021-12-31","Invoiced"
"O-0005447178","a7N3o000002ELS0EAO","22395687","$288.00","2021-12-31","Invoiced"
"O-0005447178","a7N3o000002ELWGEA4","22395687","$0.00","2021-12-31","Invoiced"
"O-0005447178","a7N3o000002ELWHEA4","22395687","$288.00","2021-12-31","Invoiced"
"O-0005447178","a7N3o000002ELWIEA4","22395687","$0.00","2021-12-31","Invoiced"
"O-0005451803","a7N3o000002DFUjEAO","22395687","$48.60","2021-12-31","Invoiced"
"O-0005451850","a7N3o000002DFVSEA4","22395687","$72.90","2021-12-31","Invoiced"
"O-0005451864","a7N3o000002DFUVEA4","22395687","$24.30","2021-12-31","Invoiced"
"O-0005455471","a7N3o000002DFwJEAW","22395687","$218.70","2021-12-31","Invoiced"
"O-0005464488","a7N3o000002DJiqEAG","22395687","$48.60","2021-12-31","Invoiced"
"O-0005468605","a7N3o000002DK94EAG","22395687","$72.90","2021-12-31","Invoiced"
"O-0005469164","a7N3o000002DKJhEAO","22395687","$72.90","2021-12-31","Invoiced"
"O-0005488234","a7N3o000002DNklEAG","22395687","$17.10","2021-12-31","Invoiced"
"O-0005492623","a7N3o000002DQQmEAO","22395687","$24.30","2021-12-31","Invoiced"
"O-0005502235","a7N3o000002DTZWEA4","22395687","$121.50","2021-12-31","Invoiced"
"O-0005507248","a7N3o000002DWWmEAO","22395687","$24.30","2021-12-31","Invoiced"
"O-0005507420","a7N3o000002DWbrEAG","22395687","$24.30","2021-12-31","Invoiced"
"O-0005507503","a7N3o000002DWcgEAG","22395687","$24.30","2021-12-31","Invoiced"
"O-0005514275","a7N3o000002DY8oEAG","22395687","$50.40","2021-12-31","Invoiced"
"O-0005515568","a7N3o000002DYpuEAG","22395687","$170.10","2021-12-31","Invoiced"
"O-0005515633","a7N3o000002DYsUEAW","22395687","$24.30","2021-12-31","Invoiced"
"O-0005517913","a7N3o000002DaGXEA0","22395687","$121.50","2021-12-31","Invoiced"
"O-0005518303","a7N3o000002DaV3EAK","22395687","$24.30","2021-12-31","Invoiced"
"O-0005518802","a7N3o000002Dap1EAC","22395687","$48.60","2021-12-31","Invoiced"
"O-0005522046","a7N3o000002DcQGEA0","22395687","$24.30","2021-12-31","Invoiced"
"O-0005525342","a7N3o000002DcucEAC","22395687","$24.30","2021-12-31","Invoiced"
"O-0005530108","a7N3o000002DepUEAS","22395687","$24.30","2021-12-31","Invoiced"
"O-0005533001","a7N3o000002DgXPEA0","22395687","$97.20","2021-12-31","Invoiced"
"O-0005533557","a7N3o000002DgouEAC","22395687","$72.90","2021-12-31","Invoiced"
"O-0005541485","a7N3o000002DisqEAC","22395687","$48.60","2021-12-31","Invoiced"
"O-0005544296","a7N3o000002DkVHEA0","22395687","$72.90","2021-12-31","Invoiced"
"O-0005547030","a7N3o000002DlneEAC","22395687","$97.20","2021-12-31","Invoiced"
"O-0005552694","a7N3o000002DmN3EAK","22395687","$24.30","2021-12-31","Invoiced"
"O-0005556766","a7N3o000002DnP6EAK","22395687","$24.30","2021-12-31","Invoiced"
"O-0005558457","a7N3o000002DniREAS","22395687","$121.50","2021-12-31","Invoiced"
"O-0005575461","a7N3o000002DrM6EAK","22395687","$97.20","2021-12-31","Invoiced"
"O-0005585106","a7N3o000002DuHEEA0","22395687","$72.90","2021-12-31","Invoiced"
"O-0005585551","a7N3o000002DuPrEAK","22395687","$72.90","2021-12-31","Invoiced"
"O-0005585579","a7N3o000002DuQQEA0","22395687","$48.60","2021-12-31","Invoiced"
"O-0005585722","a7N3o000002DuTFEA0","22395687","$24.30","2021-12-31","Invoiced"
"O-0005593994","a7N3o000002DyIXEA0","22395687","$48.60","2021-12-31","Invoiced"
"O-0005594059","a7N3o000002DyJBEA0","22395687","$72.90","2021-12-31","Invoiced"
"O-0005594993","a7N3o000002DyQAEA0","22395687","$24.30","2021-12-31","Invoiced"
"O-0005595017","a7N3o000002DyQKEA0","22395687","$24.30","2021-12-31","Invoiced"
"O-0005600354","a7N3o000002DzZcEAK","22395687","$24.30","2021-12-31","Invoiced"
"O-0005600412","a7N3o000002DzbnEAC","22395687","$24.30","2021-12-31","Invoiced"
"O-0005600482","a7N3o000002DzdyEAC","22395687","$72.90","2021-12-31","Invoiced"
"O-0005601839","a7N3o000002E0JLEA0","22395687","$97.20","2021-12-31","Invoiced"
"O-0005602078","a7N3o000002E0R5EAK","22395687","$48.60","2021-12-31","Invoiced"
"O-0005604171","a7N3o000002E1I4EAK","22395687","$145.80","2021-12-31","Invoiced"
"O-0005607728","a7N3o000002E1hYEAS","22395687","$97.20","2021-12-31","Invoiced"
"O-0005612054","a7N3o000002E1t0EAC","22395687","$194.40","2021-12-31","Invoiced"
"O-0005612127","a7N3o000002E1taEAC","22395687","$97.20","2021-12-31","Invoiced"
"O-0005616537","a7N3o000002E299EAC","22395687","$97.20","2021-12-31","Invoiced"
"O-0005619510","a7N3o000002E2FLEA0","22395687","$24.30","2021-12-31","Invoiced"
"O-0005619553","a7N3o000002E2FaEAK","22395687","$24.30","2021-12-31","Invoiced"
"O-0005623971","a7N3o000002E3IfEAK","22395687","$97.20","2021-12-31","Invoiced"
"O-0005630708","a7N3o000002E3uZEAS","22395687","$17.10","2021-12-31","Invoiced"
"O-0005634892","a7N3o000002E4ijEAC","22395687","$121.50","2021-12-31","Invoiced"
"O-0005635761","a7N3o000002E4qnEAC","22395687","$24.30","2021-12-31","Invoiced"
"O-0005653097","a7N3o000002E7aFEAS","22395687","$97.20","2021-12-31","Invoiced"
"O-0005655951","a7N3o000002E9DcEAK","22395687","$24.30","2021-12-31","Invoiced"
"O-0005664593","a7N3o000002EBWREA4","22395687","$145.80","2021-12-31","Invoiced"
"O-0005664774","a7N3o000002EBZpEAO","22395687","$48.60","2021-12-31","Invoiced"
"O-0005668250","a7N3o000002EDX7EAO","22395687","$24.30","2021-12-31","Invoiced"
"O-0005673994","a7N3o000002EG96EAG","22395687","$97.20","2021-12-31","Invoiced"
"O-0005679153","a7N3o000002EGxjEAG","22395688","$332.80","2021-12-31","Invoiced"
"O-0005680020","a7N3o000002EHU8EAO","22395688","$435.20","2021-12-31","Invoiced"
"O-0005681630","a7N3o000002EISSEA4","22395688","$281.60","2021-12-31","Invoiced"
"O-0005683069","a7N3o000002EJJ9EAO","22395688","$320.00","2021-12-31","Invoiced"
"O-0005683297","a7N3o000002EJQZEA4","22395688","$288.00","2021-12-31","Invoiced"
"O-0005692028","a7N3o000002ELYhEAO","22395688","$384.00","2021-12-31","Invoiced"
"O-0005742712","a7N3o000002VMWlEAO","22395688","$281.60","2021-12-31","Invoiced"
"O-0005743165","a7N3o000002VMmMEAW","22395688","$204.80","2021-12-31","Invoiced"
"O-0005781216","a7N3o000002VaJBEA0","22395688","$512.00","2021-12-31","Invoiced"
"O-0005781653","a7N3o000002VaXcEAK","22395688","$384.00","2021-12-31","Invoiced"
"O-0005797390","a7N3o000002VgePEAS","22395688","$384.00","2021-12-31","Invoiced"
"O-0005830397","a7N3o000002VnPnEAK","22395688","$153.60","2021-12-31","Invoiced"
"O-0005830998","a7N3o000002Vnn1EAC","22395688","$307.20","2021-12-31","Invoiced"
"O-0005833103","a7N3o000002Vp0VEAS","22395688","$192.00","2021-12-31","Invoiced"
"O-0005859643","a7N3o000002Vz0jEAC","22395688","$192.00","2021-12-31","Invoiced"
"O-0005859991","a7N3o000002VzCzEAK","22395688","$288.00","2021-12-31","Invoiced"
"O-0005915138","a7N3o000002WEfeEAG","22395688","$102.40","2021-12-31","Invoiced"
"O-0005924702","a7N3o000002WHciEAG","22395688","$230.40","2021-12-31","Invoiced"
"O-0005950356","a7N3o000002WQbDEAW","22395688","$256.00","2021-12-31","Invoiced"
"O-0005990751","a7N3o000002WXhFEAW","22395688","$153.60","2021-12-31","Invoiced"
"O-0005433770","a7N3o000002D8glEAC","22395689","$24.30","2021-12-31","Invoiced"
"O-0005691647","a7N3o000002ELPXEA4","22395690","$97.20","2021-12-31","Invoiced"
"O-0005674289","a7N3o000002EGCOEA4","22395691","$105.00","2021-12-31","Invoiced"
"O-0005674299","a7N3o000002EGCYEA4","22395691","$60.00","2021-12-31","Invoiced"
"O-0005674321","a7N3o000002EGCnEAO","22395691","$45.00","2021-12-31","Invoiced"
"O-0005674330","a7N3o000002EGD2EAO","22395691","$60.00","2021-12-31","Invoiced"
"O-0005680550","a7N3o000002EHmvEAG","22395691","$240.00","2021-12-31","Invoiced"
"O-0005683363","a7N3o000002EJTTEA4","22395691","$30.00","2021-12-31","Invoiced"
"O-0005687316","a7N3o000002EKs7EAG","22395691","$45.00","2021-12-31","Invoiced"
"O-0005687324","a7N3o000002EKsCEAW","22395691","$15.00","2021-12-31","Invoiced"
"O-0005687357","a7N3o000002EKs8EAG","22395691","$75.00","2021-12-31","Invoiced"
"O-0005687365","a7N3o000002EKsqEAG","22395691","$26.40","2021-12-31","Invoiced"
"O-0005687396","a7N3o000002EKrUEAW","22395691","$45.00","2021-12-31","Invoiced"
"O-0005687398","a7N3o000002EKrVEAW","22395691","$15.00","2021-12-31","Invoiced"
"O-0005694139","a7N3o000002EMiKEAW","22395691","$15.00","2021-12-31","Invoiced"
"O-0005694655","a7N3o000002EN2sEAG","22395691","$15.00","2021-12-31","Invoiced"
"O-0005694821","a7N3o000002EN9oEAG","22395691","$15.00","2021-12-31","Invoiced"
"O-0005697630","a7N3o000002EOcpEAG","22395691","$75.00","2021-12-31","Invoiced"
"O-0005697654","a7N3o000002EOZSEA4","22395691","$90.00","2021-12-31","Invoiced"
"O-0005698061","a7N3o000002EOnJEAW","22395691","$15.00","2021-12-31","Invoiced"
"O-0005699538","a7N3o000002EPFNEA4","22395691","$15.00","2021-12-31","Invoiced"
"O-0005710084","a7N3o000002VFVEEA4","22395691","$90.00","2021-12-31","Invoiced"
"O-0005710181","a7N3o000002VFXPEA4","22395691","$30.00","2021-12-31","Invoiced"
"O-0005710249","a7N3o000002VFZaEAO","22395691","$105.00","2021-12-31","Invoiced"
"O-0005710306","a7N3o000002VFbREAW","22395691","$15.00","2021-12-31","Invoiced"
"O-0005710387","a7N3o000002VFbSEAW","22395691","$165.00","2021-12-31","Invoiced"
"O-0005710476","a7N3o000002VFfmEAG","22395691","$30.00","2021-12-31","Invoiced"
"O-0005710522","a7N3o000002VFgfEAG","22395691","$13.20","2021-12-31","Invoiced"
"O-0005713657","a7N3o000002VGRWEA4","22395691","$75.00","2021-12-31","Invoiced"
"O-0005713667","a7N3o000002VGRbEAO","22395691","$15.00","2021-12-31","Invoiced"
"O-0005720288","a7N3o000002VHQPEA4","22395691","$120.00","2021-12-31","Invoiced"
"O-0005724098","a7N3o000002VIBAEA4","22395691","$90.00","2021-12-31","Invoiced"
"O-0005724114","a7N3o000002VIBPEA4","22395691","$13.20","2021-12-31","Invoiced"
"O-0005724131","a7N3o000002VIBjEAO","22395691","$135.00","2021-12-31","Invoiced"
"O-0005724138","a7N3o000002VIBBEA4","22395691","$15.00","2021-12-31","Invoiced"
"O-0005724156","a7N3o000002VIBCEA4","22395691","$75.00","2021-12-31","Invoiced"
"O-0005724173","a7N3o000002VICDEA4","22395691","$75.00","2021-12-31","Invoiced"
"O-0005724183","a7N3o000002VICSEA4","22395691","$30.00","2021-12-31","Invoiced"
"O-0005724201","a7N3o000002VIBDEA4","22395691","$120.00","2021-12-31","Invoiced"
"O-0005724216","a7N3o000002VICmEAO","22395691","$15.00","2021-12-31","Invoiced"
"O-0005724217","a7N3o000002VICnEAO","22395691","$13.20","2021-12-31","Invoiced"
"O-0005724233","a7N3o000002VICEEA4","22395691","$75.00","2021-12-31","Invoiced"
"O-0005731181","a7N3o000002VJ1QEAW","22395691","$15.00","2021-12-31","Invoiced"
"O-0005734008","a7N3o000002VJiKEAW","22395691","$105.00","2021-12-31","Invoiced"
"O-0005734031","a7N3o000002VJieEAG","22395691","$180.00","2021-12-31","Invoiced"
"O-0005734050","a7N3o000002VJjDEAW","22395691","$90.00","2021-12-31","Invoiced"
"O-0005734060","a7N3o000002VJjIEAW","22395691","$30.00","2021-12-31","Invoiced"
"O-0005744965","a7N3o000002VNnxEAG","22395691","$150.00","2021-12-31","Invoiced"
"O-0005746194","a7N3o000002VOM4EAO","22395691","$90.00","2021-12-31","Invoiced"
"O-0005762154","a7N3o000002VU5eEAG","22395691","$75.00","2021-12-31","Invoiced"
"O-0005762166","a7N3o000002VU5jEAG","22395691","$15.00","2021-12-31","Invoiced"
"O-0005762182","a7N3o000002VU5fEAG","22395691","$90.00","2021-12-31","Invoiced"
"O-0005768024","a7N3o000002VVVHEA4","22395691","$15.00","2021-12-31","Invoiced"
"O-0005773661","a7N3o000002VYY9EAO","22395691","$105.00","2021-12-31","Invoiced"
"O-0005773673","a7N3o000002VYYYEA4","22395691","$15.00","2021-12-31","Invoiced"
"O-0005773779","a7N3o000002VYajEAG","22395691","$105.00","2021-12-31","Invoiced"
"O-0005775279","a7N3o000002VZ0rEAG","22395691","$30.00","2021-12-31","Invoiced"
"O-0005775296","a7N3o000002VZ1LEAW","22395691","$13.20","2021-12-31","Invoiced"
"O-0005775404","a7N3o000002VZ0sEAG","22395691","$15.00","2021-12-31","Invoiced"
"O-0005775425","a7N3o000002VZ1MEAW","22395691","$90.00","2021-12-31","Invoiced"
"O-0005782623","a7N3o000002Vb76EAC","22395691","$195.00","2021-12-31","Invoiced"
"O-0005785888","a7N3o000002VctpEAC","22395691","$90.00","2021-12-31","Invoiced"
"O-0005785922","a7N3o000002VcuOEAS","22395691","$15.00","2021-12-31","Invoiced"
"O-0005785971","a7N3o000002VcvgEAC","22395691","$30.00","2021-12-31","Invoiced"
"O-0005785989","a7N3o000002VcvhEAC","22395691","$15.00","2021-12-31","Invoiced"
"O-0005786018","a7N3o000002VcviEAC","22395691","$13.20","2021-12-31","Invoiced"
"O-0005786444","a7N3o000002Vd7XEAS","22395691","$150.00","2021-12-31","Invoiced"
"O-0005789871","a7N3o000002VdwLEAS","22395691","$105.00","2021-12-31","Invoiced"
"O-0005789882","a7N3o000002VdwQEAS","22395691","$30.00","2021-12-31","Invoiced"
"O-0005796347","a7N3o000002Vg3iEAC","22395691","$15.00","2021-12-31","Invoiced"
"O-0005796676","a7N3o000002VgElEAK","22395691","$15.00","2021-12-31","Invoiced"
"O-0005797326","a7N3o000002VgcOEAS","22395691","$30.00","2021-12-31","Invoiced"
"O-0005797439","a7N3o000002VggBEAS","22395691","$15.00","2021-12-31","Invoiced"
"O-0005797600","a7N3o000002VgfzEAC","22395691","$105.00","2021-12-31","Invoiced"
"O-0005797620","a7N3o000002VggCEAS","22395691","$30.00","2021-12-31","Invoiced"
"O-0005802046","a7N3o000002ViBPEA0","22395691","$135.00","2021-12-31","Invoiced"
"O-0005802047","a7N3o000002ViBQEA0","22395691","$15.00","2021-12-31","Invoiced"
"O-0005802057","a7N3o000002ViBUEA0","22395691","$13.20","2021-12-31","Invoiced"
"O-0005802075","a7N3o000002ViBVEA0","22395691","$105.00","2021-12-31","Invoiced"
"O-0005802090","a7N3o000002ViBeEAK","22395691","$15.00","2021-12-31","Invoiced"
"O-0005812517","a7N3o000002VjnFEAS","22395691","$120.00","2021-12-31","Invoiced"
"O-0005812526","a7N3o000002VjnKEAS","22395691","$45.00","2021-12-31","Invoiced"
"O-0005812545","a7N3o000002VjnPEAS","22395691","$15.00","2021-12-31","Invoiced"
"O-0005812559","a7N3o000002VjnUEAS","22395691","$165.00","2021-12-31","Invoiced"
"O-0005812574","a7N3o000002VjnVEAS","22395691","$90.00","2021-12-31","Invoiced"
"O-0005812603","a7N3o000002VjnLEAS","22395691","$165.00","2021-12-31","Invoiced"
"O-0005812604","a7N3o000002VjnWEAS","22395691","$15.00","2021-12-31","Invoiced"
"O-0005812619","a7N3o000002Vjn1EAC","22395691","$15.00","2021-12-31","Invoiced"
"O-0005812634","a7N3o000002VjntEAC","22395691","$90.00","2021-12-31","Invoiced"
"O-0005812648","a7N3o000002VjnuEAC","22395691","$26.40","2021-12-31","Invoiced"
"O-0005812663","a7N3o000002VjnMEAS","22395691","$165.00","2021-12-31","Invoiced"
"O-0005812677","a7N3o000002VjnyEAC","22395691","$60.00","2021-12-31","Invoiced"
"O-0005822979","a7N3o000002VlIkEAK","22395691","$135.00","2021-12-31","Invoiced"
"O-0005822997","a7N3o000002VlIuEAK","22395691","$15.00","2021-12-31","Invoiced"
"O-0005823012","a7N3o000002VlJ4EAK","22395691","$135.00","2021-12-31","Invoiced"
"O-0005823028","a7N3o000002VlJ5EAK","22395691","$15.00","2021-12-31","Invoiced"
"O-0005823030","a7N3o000002VlIvEAK","22395691","$15.00","2021-12-31","Invoiced"
"O-0005823044","a7N3o000002VlIwEAK","22395691","$15.00","2021-12-31","Invoiced"
"O-0005823061","a7N3o000002VlJ6EAK","22395691","$135.00","2021-12-31","Invoiced"
"O-0005830157","a7N3o000002VnGMEA0","22395691","$180.00","2021-12-31","Invoiced"
"O-0005831441","a7N3o000002Vo2aEAC","22395691","$15.00","2021-12-31","Invoiced"
"O-0005831656","a7N3o000002VoAyEAK","22395691","$15.00","2021-12-31","Invoiced"
"O-0005844631","a7N3o000002VssSEAS","22395691","$15.00","2021-12-31","Invoiced"
"O-0005846474","a7N3o000002Vu4xEAC","22395691","$90.00","2021-12-31","Invoiced"
"O-0005846636","a7N3o000002VuAbEAK","22395691","$15.00","2021-12-31","Invoiced"
"O-0005850305","a7N3o000002VvdaEAC","22395691","$60.00","2021-12-31","Invoiced"
"O-0005850494","a7N3o000002VvgUEAS","22395691","$135.00","2021-12-31","Invoiced"
"O-0005859303","a7N3o000002VynjEAC","22395691","$45.00","2021-12-31","Invoiced"
"O-0005863498","a7N3o000002W0W7EAK","22395691","$45.00","2021-12-31","Invoiced"
"O-0005863514","a7N3o000002W0W8EAK","22395691","$15.00","2021-12-31","Invoiced"
"O-0005863528","a7N3o000002W0WREA0","22395691","$60.00","2021-12-31","Invoiced"
"O-0005863553","a7N3o000002W0XAEA0","22395691","$135.00","2021-12-31","Invoiced"
"O-0005863568","a7N3o000002W0XBEA0","22395691","$15.00","2021-12-31","Invoiced"
"O-0005863594","a7N3o000002W0XtEAK","22395691","$135.00","2021-12-31","Invoiced"
"O-0005871432","a7N3o000002W34zEAC","22395691","$13.20","2021-12-31","Invoiced"
"O-0005873156","a7N3o000002W42kEAC","22395691","$75.00","2021-12-31","Invoiced"
"O-0005873171","a7N3o000002W43JEAS","22395691","$60.00","2021-12-31","Invoiced"
"O-0005873191","a7N3o000002W43nEAC","22395691","$30.00","2021-12-31","Invoiced"
"O-0005873407","a7N3o000002W42lEAC","22395691","$90.00","2021-12-31","Invoiced"
